timestamp,bid_price_1,bid_vol_1,bid_price_2,bid_vol_2,bid_price_3,bid_vol_3,bid_price_4,bid_vol_4,bid_price_5,bid_vol_5,ask_price_1,ask_vol_1,ask_price_2,ask_vol_2,ask_price_3,ask_vol_3,ask_price_4,ask_vol_4,ask_price_5,ask_vol_5,spread,mid_price,imbalance,symbol,total_bid_vol,total_ask_vol,time_diff,book_pressure,mid_return,volume_at_best
2025-08-11 10:56:20.442820,5471.0,398,0,0,0,0,0,0,0,0,5471.5,20,0,0,0,0,0,0,0,0,0.5,5471.25,0.9043062200956936,WDOU25,398.0,20.0,0.050826,0.9521531100478469,0.0,418
2025-08-11 10:56:20.493657,5471.0,398,0,0,0,0,0,0,0,0,5472.0,848,0,0,0,0,0,0,0,0,1.0,5471.5,-0.3611556982343499,WDOU25,398.0,848.0,0.050837,0.31942215088282505,4.569339730409183e-05,1246
2025-08-11 10:56:20.544512,5471.5,225,0,0,0,0,0,0,0,0,5472.0,848,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5806150978564771,WDOU25,225.0,848.0,0.050855,0.2096924510717614,4.569130951304068e-05,1073
2025-08-11 10:56:20.595363,5471.5,225,0,0,0,0,0,0,0,0,5472.0,848,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5806150978564771,WDOU25,225.0,848.0,0.050851,0.2096924510717614,0.0,1073
2025-08-11 10:56:20.646215,5471.5,225,0,0,0,0,0,0,0,0,5472.0,848,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5806150978564771,WDOU25,225.0,848.0,0.050852,0.2096924510717614,0.0,1073
2025-08-11 10:56:20.696762,5471.5,225,0,0,0,0,0,0,0,0,5472.0,848,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5806150978564771,WDOU25,225.0,848.0,0.050547,0.2096924510717614,0.0,1073
2025-08-11 10:56:20.747656,5471.5,225,0,0,0,0,0,0,0,0,5472.0,848,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5806150978564771,WDOU25,225.0,848.0,0.050894,0.2096924510717614,0.0,1073
2025-08-11 10:56:20.798498,5471.5,225,0,0,0,0,0,0,0,0,5472.0,848,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5806150978564771,WDOU25,225.0,848.0,0.050842,0.2096924510717614,0.0,1073
2025-08-11 10:56:20.849231,5471.5,225,0,0,0,0,0,0,0,0,5472.0,848,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5806150978564771,WDOU25,225.0,848.0,0.050733,0.2096924510717614,0.0,1073
2025-08-11 10:56:20.900046,5471.5,225,0,0,0,0,0,0,0,0,5472.0,848,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5806150978564771,WDOU25,225.0,848.0,0.050815,0.2096924510717614,0.0,1073
2025-08-11 10:56:20.950921,5471.5,225,0,0,0,0,0,0,0,0,5472.0,848,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5806150978564771,WDOU25,225.0,848.0,0.050875,0.2096924510717614,0.0,1073
2025-08-11 10:56:21.001887,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.050966,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.052859,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.050972,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.104091,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.051232,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.155410,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.051319,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.207200,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.05179,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.258113,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.050913,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.310214,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.052101,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.362030,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.051816,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.414306,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.052276,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.466774,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.052468,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.518985,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.052211,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.571410,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.052425,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.622646,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.051236,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.675984,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.053338,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.729168,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.053184,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.781279,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.052111,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.833639,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.05236,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.885382,5471.5,225,0,0,0,0,0,0,0,0,5472.0,850,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5813953488372093,WDOU25,225.0,850.0,0.051743,0.20930232558139536,0.0,1075
2025-08-11 10:56:21.937418,5471.5,225,0,0,0,0,0,0,0,0,5472.0,849,0,0,0,0,0,0,0,0,0.5,5471.75,-0.5810055865921788,WDOU25,225.0,849.0,0.052036,0.20949720670391062,0.0,1074
2025-08-11 10:56:21.989872,5471.5,127,0,0,0,0,0,0,0,0,5472.0,849,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7397540983606558,WDOU25,127.0,849.0,0.052454,0.13012295081967212,0.0,976
2025-08-11 10:56:22.040715,5471.5,127,0,0,0,0,0,0,0,0,5472.0,849,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7397540983606558,WDOU25,127.0,849.0,0.050843,0.13012295081967212,0.0,976
2025-08-11 10:56:22.092396,5471.5,127,0,0,0,0,0,0,0,0,5472.0,849,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7397540983606558,WDOU25,127.0,849.0,0.051681,0.13012295081967212,0.0,976
2025-08-11 10:56:22.144006,5471.5,127,0,0,0,0,0,0,0,0,5472.0,849,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7397540983606558,WDOU25,127.0,849.0,0.05161,0.13012295081967212,0.0,976
2025-08-11 10:56:22.196336,5471.5,127,0,0,0,0,0,0,0,0,5472.0,849,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7397540983606558,WDOU25,127.0,849.0,0.05233,0.13012295081967212,0.0,976
2025-08-11 10:56:22.248449,5471.5,127,0,0,0,0,0,0,0,0,5472.0,849,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7397540983606558,WDOU25,127.0,849.0,0.052113,0.13012295081967212,0.0,976
2025-08-11 10:56:22.302350,5471.5,127,0,0,0,0,0,0,0,0,5472.0,849,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7397540983606558,WDOU25,127.0,849.0,0.053901,0.13012295081967212,0.0,976
2025-08-11 10:56:22.354470,5471.5,127,0,0,0,0,0,0,0,0,5472.0,849,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7397540983606558,WDOU25,127.0,849.0,0.05212,0.13012295081967212,0.0,976
2025-08-11 10:56:22.406585,5471.5,127,0,0,0,0,0,0,0,0,5472.0,849,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7397540983606558,WDOU25,127.0,849.0,0.052115,0.13012295081967212,0.0,976
2025-08-11 10:56:22.457538,5471.5,127,0,0,0,0,0,0,0,0,5472.0,849,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7397540983606558,WDOU25,127.0,849.0,0.050953,0.13012295081967212,0.0,976
2025-08-11 10:56:22.511916,5471.5,119,0,0,0,0,0,0,0,0,5472.0,824,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7476139978791092,WDOU25,119.0,824.0,0.054378,0.1261930010604454,0.0,943
2025-08-11 10:56:22.562716,5471.5,119,0,0,0,0,0,0,0,0,5472.0,824,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7476139978791092,WDOU25,119.0,824.0,0.0508,0.1261930010604454,0.0,943
2025-08-11 10:56:22.616489,5471.5,119,0,0,0,0,0,0,0,0,5472.0,824,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7476139978791092,WDOU25,119.0,824.0,0.053773,0.1261930010604454,0.0,943
2025-08-11 10:56:22.667677,5471.5,119,0,0,0,0,0,0,0,0,5472.0,824,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7476139978791092,WDOU25,119.0,824.0,0.051188,0.1261930010604454,0.0,943
2025-08-11 10:56:22.718812,5471.5,119,0,0,0,0,0,0,0,0,5472.0,824,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7476139978791092,WDOU25,119.0,824.0,0.051135,0.1261930010604454,0.0,943
2025-08-11 10:56:22.770906,5471.5,119,0,0,0,0,0,0,0,0,5472.0,824,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7476139978791092,WDOU25,119.0,824.0,0.052094,0.1261930010604454,0.0,943
2025-08-11 10:56:22.823173,5471.5,119,0,0,0,0,0,0,0,0,5472.0,824,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7476139978791092,WDOU25,119.0,824.0,0.052267,0.1261930010604454,0.0,943
2025-08-11 10:56:22.874465,5471.5,119,0,0,0,0,0,0,0,0,5472.0,824,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7476139978791092,WDOU25,119.0,824.0,0.051292,0.1261930010604454,0.0,943
2025-08-11 10:56:22.926579,5471.5,119,0,0,0,0,0,0,0,0,5472.0,824,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7476139978791092,WDOU25,119.0,824.0,0.052114,0.1261930010604454,0.0,943
2025-08-11 10:56:22.977779,5471.5,119,0,0,0,0,0,0,0,0,5472.0,824,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7476139978791092,WDOU25,119.0,824.0,0.0512,0.1261930010604454,0.0,943
2025-08-11 10:56:23.030569,5471.5,119,0,0,0,0,0,0,0,0,5472.0,824,0,0,0,0,0,0,0,0,0.5,5471.75,-0.7476139978791092,WDOU25,119.0,824.0,0.05279,0.1261930010604454,0.0,943
2025-08-11 10:56:23.083051,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.052482,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.134219,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.051168,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.185849,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.05163,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.237535,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.051686,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.289224,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.051689,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.340822,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.051598,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.391742,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.05092,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.443077,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.051335,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.496021,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.052944,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.553599,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.057578,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.604631,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.051032,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.656670,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.052039,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.707834,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.051164,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.761108,5471.5,182,0,0,0,0,0,0,0,0,5472.0,830,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6403162055335968,WDOU25,182.0,830.0,0.053274,0.17984189723320157,0.0,1012
2025-08-11 10:56:23.812280,5471.5,189,0,0,0,0,0,0,0,0,5472.0,831,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6294117647058823,WDOU25,189.0,831.0,0.051172,0.18529411764705883,0.0,1020
2025-08-11 10:56:23.864929,5471.5,189,0,0,0,0,0,0,0,0,5472.0,831,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6294117647058823,WDOU25,189.0,831.0,0.052649,0.18529411764705883,0.0,1020
2025-08-11 10:56:23.916867,5471.5,189,0,0,0,0,0,0,0,0,5472.0,831,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6294117647058823,WDOU25,189.0,831.0,0.051938,0.18529411764705883,0.0,1020
2025-08-11 10:56:23.969691,5471.5,189,0,0,0,0,0,0,0,0,5472.0,831,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6294117647058823,WDOU25,189.0,831.0,0.052824,0.18529411764705883,0.0,1020
2025-08-11 10:56:24.020684,5471.5,189,0,0,0,0,0,0,0,0,5472.0,831,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6294117647058823,WDOU25,189.0,831.0,0.050993,0.18529411764705883,0.0,1020
2025-08-11 10:56:24.072880,5471.5,189,0,0,0,0,0,0,0,0,5472.0,831,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6294117647058823,WDOU25,189.0,831.0,0.052196,0.18529411764705883,0.0,1020
2025-08-11 10:56:24.125150,5471.5,189,0,0,0,0,0,0,0,0,5472.0,831,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6294117647058823,WDOU25,189.0,831.0,0.05227,0.18529411764705883,0.0,1020
2025-08-11 10:56:24.177497,5471.5,189,0,0,0,0,0,0,0,0,5472.0,831,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6294117647058823,WDOU25,189.0,831.0,0.052347,0.18529411764705883,0.0,1020
2025-08-11 10:56:24.229161,5471.5,189,0,0,0,0,0,0,0,0,5472.0,831,0,0,0,0,0,0,0,0,0.5,5471.75,-0.6294117647058823,WDOU25,189.0,831.0,0.051664,0.18529411764705883,0.0,1020
2025-08-11 10:56:24.282930,5471.5,329,0,0,0,0,0,0,0,0,5472.0,457,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1628498727735369,WDOU25,329.0,457.0,0.053769,0.41857506361323155,0.0,786
2025-08-11 10:56:24.334644,5471.5,329,0,0,0,0,0,0,0,0,5472.0,457,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1628498727735369,WDOU25,329.0,457.0,0.051714,0.41857506361323155,0.0,786
2025-08-11 10:56:24.385906,5471.5,329,0,0,0,0,0,0,0,0,5472.0,457,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1628498727735369,WDOU25,329.0,457.0,0.051262,0.41857506361323155,0.0,786
2025-08-11 10:56:24.438655,5471.5,329,0,0,0,0,0,0,0,0,5472.0,457,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1628498727735369,WDOU25,329.0,457.0,0.052749,0.41857506361323155,0.0,786
2025-08-11 10:56:24.491400,5471.5,329,0,0,0,0,0,0,0,0,5472.0,457,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1628498727735369,WDOU25,329.0,457.0,0.052745,0.41857506361323155,0.0,786
2025-08-11 10:56:24.544812,5471.5,329,0,0,0,0,0,0,0,0,5472.0,457,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1628498727735369,WDOU25,329.0,457.0,0.053412,0.41857506361323155,0.0,786
2025-08-11 10:56:24.598579,5471.5,329,0,0,0,0,0,0,0,0,5472.0,457,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1628498727735369,WDOU25,329.0,457.0,0.053767,0.41857506361323155,0.0,786
2025-08-11 10:56:24.653201,5471.5,329,0,0,0,0,0,0,0,0,5472.0,457,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1628498727735369,WDOU25,329.0,457.0,0.054622,0.41857506361323155,0.0,786
2025-08-11 10:56:24.704797,5471.5,329,0,0,0,0,0,0,0,0,5472.0,457,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1628498727735369,WDOU25,329.0,457.0,0.051596,0.41857506361323155,0.0,786
2025-08-11 10:56:24.757085,5471.5,329,0,0,0,0,0,0,0,0,5472.0,457,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1628498727735369,WDOU25,329.0,457.0,0.052288,0.41857506361323155,0.0,786
2025-08-11 10:56:24.810070,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.052985,0.4451219512195122,0.0,820
2025-08-11 10:56:24.863602,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.053532,0.4451219512195122,0.0,820
2025-08-11 10:56:24.914424,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.050822,0.4451219512195122,0.0,820
2025-08-11 10:56:24.966739,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.052315,0.4451219512195122,0.0,820
2025-08-11 10:56:25.018572,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.051833,0.4451219512195122,0.0,820
2025-08-11 10:56:25.070217,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.051645,0.4451219512195122,0.0,820
2025-08-11 10:56:25.121684,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.051467,0.4451219512195122,0.0,820
2025-08-11 10:56:25.173136,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.051452,0.4451219512195122,0.0,820
2025-08-11 10:56:25.224308,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.051172,0.4451219512195122,0.0,820
2025-08-11 10:56:25.278751,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.054443,0.4451219512195122,0.0,820
2025-08-11 10:56:25.330498,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.051747,0.4451219512195122,0.0,820
2025-08-11 10:56:25.381776,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.051278,0.4451219512195122,0.0,820
2025-08-11 10:56:25.433155,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.051379,0.4451219512195122,0.0,820
2025-08-11 10:56:25.485737,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.052582,0.4451219512195122,0.0,820
2025-08-11 10:56:25.537167,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.05143,0.4451219512195122,0.0,820
2025-08-11 10:56:25.589032,5471.5,365,0,0,0,0,0,0,0,0,5472.0,455,0,0,0,0,0,0,0,0,0.5,5471.75,-0.1097560975609756,WDOU25,365.0,455.0,0.051865,0.4451219512195122,0.0,820
2025-08-11 10:56:25.643440,5471.5,261,0,0,0,0,0,0,0,0,5472.0,238,0,0,0,0,0,0,0,0,0.5,5471.75,0.0460921843687374,WDOU25,261.0,238.0,0.054408,0.5230460921843687,0.0,499
2025-08-11 10:56:25.695153,5471.5,261,0,0,0,0,0,0,0,0,5472.0,238,0,0,0,0,0,0,0,0,0.5,5471.75,0.0460921843687374,WDOU25,261.0,238.0,0.051713,0.5230460921843687,0.0,499
